id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
947,2,Private,100,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
948,1,Private,100,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
949,0,Private,100,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,2,United-States,<=50K
950,4,Private,100,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,Yugoslavia,<=50K
951,1,Private,100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,United-States,<=50K
952,2,Private,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
953,3,Private,100,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
954,3,Self-emp-inc,100,Masters,14,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,3,India,<=50K
955,1,Private,100,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
956,0,State-gov,100,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,2,0,United-States,<=50K
957,1,Private,100,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
958,1,Private,100,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,2,United-States,<=50K
959,4,Private,100,7th-8th,4,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
960,0,Private,100,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Male,0,3,2,United-States,<=50K
961,4,Self-emp-inc,100,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,<=50K
962,2,Private,100,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,4,United-States,<=50K
963,1,Private,100,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,1,United-States,<=50K
964,1,Private,100,11th,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,<=50K
965,4,Private,100,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
966,2,Private,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,3,United-States,>50K
967,0,Private,100,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
968,1,Private,100,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,3,United-States,<=50K
969,4,Private,100,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
970,0,Private,100,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
971,0,Private,100,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,3,United-States,<=50K
972,2,Private,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,3,United-States,>50K
973,3,Self-emp-not-inc,100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,Canada,>50K
974,1,Private,100,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,2,United-States,>50K
975,3,Self-emp-not-inc,100,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
976,2,Private,100,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,Iran,<=50K
977,1,Private,100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
978,1,Self-emp-not-inc,100,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
979,2,Private,100,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Female,0,0,2,United-States,<=50K
980,3,Local-gov,100,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,2,United-States,>50K
981,2,Private,100,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
982,2,Self-emp-not-inc,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
983,4,Private,100,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,2,United-States,<=50K
984,3,Private,100,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,Mexico,<=50K
985,1,Private,100,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
986,3,Private,100,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
987,2,Private,100,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
988,1,Private,100,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,4,United-States,>50K
989,2,Private,100,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
990,1,Private,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
991,2,Private,100,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,3,United-States,<=50K
992,0,Local-gov,100,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
993,2,Private,100,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,3,2,United-States,>50K
994,3,State-gov,100,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,3,3,United-States,>50K
995,0,Private,100,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
996,0,Self-emp-not-inc,100,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
997,1,Private,100,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,1,2,United-States,<=50K
998,0,Private,100,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,3,Taiwan,<=50K
999,2,State-gov,100,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
1000,2,Private,100,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
1001,0,Local-gov,100,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
1002,4,Self-emp-not-inc,100,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
1003,2,Local-gov,100,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
1004,1,Private,100,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
1005,1,Private,100,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1006,1,Private,100,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
1007,1,Private,100,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
1008,2,Private,100,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,3,United-States,>50K
1009,2,Private,100,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
1010,2,Federal-gov,100,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1011,2,Self-emp-not-inc,100,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,>50K
1012,1,Private,100,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,3,China,<=50K
1013,0,Self-emp-not-inc,100,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,0,India,<=50K
1014,4,Private,100,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1015,0,Private,100,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
1016,1,Self-emp-inc,100,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,3,1,United-States,>50K
1017,2,Private,100,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
1018,4,Private,100,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
1019,2,Self-emp-inc,100,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,>50K
1020,2,Self-emp-inc,100,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2,2,Mexico,<=50K
1021,2,Private,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,3,United-States,<=50K
1022,1,Self-emp-not-inc,100,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,>50K
1023,1,Local-gov,100,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
1024,1,Private,100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
1025,1,Private,100,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1026,2,Private,100,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,>50K
1027,2,Private,100,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
1028,1,Self-emp-inc,100,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,Mexico,>50K
1029,1,Private,100,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,>50K
1030,2,State-gov,100,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
1031,4,Private,100,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,<=50K
1032,1,Private,100,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,2,United-States,<=50K
1033,4,Self-emp-inc,100,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,4,4,United-States,>50K
1034,2,Private,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1035,2,Private,100,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
1036,4,Local-gov,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
1037,3,Private,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,Japan,<=50K
1038,1,Private,100,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
1039,2,Federal-gov,100,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,2,0,2,United-States,<=50K
1040,1,State-gov,100,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1041,2,Private,100,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
1042,3,Private,100,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
1043,0,Private,100,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1044,1,Private,100,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,>50K
1045,4,Federal-gov,100,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,Black,Male,0,0,2,United-States,<=50K
1046,2,Self-emp-not-inc,100,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,0,2,United-States,<=50K
1047,1,Private,100,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1048,1,Private,100,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,2,Mexico,<=50K
1049,2,Private,100,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1050,2,Private,100,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,2,United-States,<=50K
1051,1,Private,100,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,Jamaica,>50K
1052,3,Self-emp-not-inc,100,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1053,1,Federal-gov,100,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,3,United-States,>50K
1054,1,Private,100,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1055,2,Private,100,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,Mexico,<=50K
1056,0,Private,100,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1057,4,Federal-gov,100,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,2,Germany,<=50K
1058,2,Private,100,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
1059,4,Self-emp-not-inc,100,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1060,1,Private,100,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
1061,1,Self-emp-inc,100,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
1062,3,Private,100,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,<=50K
1063,4,Self-emp-inc,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1064,3,Self-emp-inc,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,2,United-States,>50K
1065,0,Private,100,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
1066,0,Private,100,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1067,2,State-gov,100,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
1068,1,Private,100,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,Mexico,<=50K
1069,3,Private,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1070,1,State-gov,100,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,3,United-States,>50K
1071,1,Private,100,Bachelors,13,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
1072,0,Private,100,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1073,2,Private,100,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
1074,3,Private,100,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,2,United-States,<=50K
1075,1,Private,100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
1076,3,Private,100,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
1077,3,Private,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,3,2,United-States,>50K
1078,1,Private,100,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1079,4,Private,100,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,4,0,0,United-States,>50K
1080,4,Self-emp-not-inc,100,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
1081,2,Private,100,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
1082,3,Private,100,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1083,3,Private,100,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1084,0,Private,100,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,4,United-States,>50K
1085,0,Private,100,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
1086,3,Private,100,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
1087,4,Private,100,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1088,0,Private,100,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
1089,3,State-gov,100,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
1090,3,Private,100,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
1091,0,Local-gov,100,11th,7,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
1092,3,Private,100,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1093,2,Private,100,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,>50K
1094,3,Private,100,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
1095,4,Federal-gov,100,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,0,0,2,United-States,<=50K
1096,0,State-gov,100,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,4,United-States,<=50K
1097,1,Local-gov,100,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
1098,3,Private,100,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
1099,3,Private,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1100,1,Private,100,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
1101,0,Private,100,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
1102,3,Local-gov,100,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1103,3,Local-gov,100,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
1104,4,Private,100,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
1105,0,Private,100,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,2,Dominican-Republic,<=50K
1106,3,Private,100,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,2,United-States,<=50K
1107,2,Federal-gov,100,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,4,United-States,>50K
1108,1,Local-gov,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
1109,2,Private,100,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1110,2,Private,100,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,>50K
1111,1,Private,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
1112,4,Self-emp-inc,100,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
1113,4,Local-gov,100,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
1114,2,Private,100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
1115,2,Self-emp-inc,100,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2,0,3,United-States,>50K
1116,2,Private,100,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,0,0,4,United-States,<=50K
1117,1,Private,100,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,0,United-States,<=50K
1118,3,Private,100,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
1119,4,Private,100,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,>50K
1120,3,Self-emp-not-inc,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,3,0,2,United-States,>50K
1121,1,Private,100,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,2,China,<=50K
1122,1,Private,100,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,2,United-States,<=50K
